ACO,BMType,Count,RA_2000,Dec_2000,Redshift,Richness,D_class,Mag_10,GLON_2000,GLAT_2000
952,II-III,54,153.42499999999998,19.766666666666666,,1,5,16.9,215.84735569054274,53.23438812107985
953,,55,153.27499999999998,-15.933333333333334,,1,6,17.9,256.4699995847809,32.30147163036756
954,,49,153.42499999999998,-0.11666666666666667,,0,5,16.5,242.06268354558682,43.35003973876917
955,,75,153.22499999999997,-24.433333333333334,,1,6,17.4,262.7569698984597,25.81156455681098
956,III,52,153.84999999999997,47.166666666666664,,1,5,17.2,169.0353261832523,53.56747645958816
957,I-II:,55,153.49999999999997,-0.9,.044,1,4,15.9,242.95857772932337,42.91212207416989
958,III,60,154.04999999999998,41.0,,1,6,18.0,179.20928920287875,55.34091535305839
959,III:,55,154.37499999999997,59.53333333333333,,1,6,17.8,151.22702043700983,48.26717362779891
960,II-III:,117,154.69999999999996,66.2,,2,5,17.2,143.35470358641896,44.39529789459229
961,II-III,88,154.125,33.61666666666667,,2,5,17.2,192.26791424728438,56.158621317620096
962,,48,154.69999999999996,63.45,,0,5,17.1,146.40769368248803,46.11148484166728
963,I-II,134,154.29999999999998,39.0,.206,3,5,17.2,182.63921565702188,55.87382100072749
964,II,50,154.14999999999998,24.8,,1,5,17.2,207.86802956537645,55.25515307121917
965,III,50,154.64999999999998,49.86666666666667,,1,6,17.5,164.5041837221507,53.07050715940707
966,III:,67,154.04999999999998,-25.366666666666667,,1,6,17.4,264.0522096650437,25.549868193501222
967,,47,154.6,43.416666666666664,,0,5,17.0,174.91615028157892,55.18610194772507
968,III,119,155.29999999999998,68.25,,2,6,17.5,140.99319403397365,43.232061633347854
969,II-III,56,154.62499999999997,30.35,,1,6,17.6,198.18163561585845,56.47734199982066
970,III,54,154.39999999999998,-10.7,,1,5,16.5,253.11174051633796,36.878879764805674
971,II,58,154.95,40.95,,1,5,16.6,179.0538479658979,56.01658561317493
972,II-III,66,155.0,39.53333333333333,,1,5,17.2,181.539308435888,56.323032735040286
973,II,98,154.85,8.05,,2,6,17.6,233.69000351407885,49.30352713596058
974,II-III,56,154.92499999999998,14.033333333333333,,1,6,17.4,225.51211487061795,52.33214019822868
975,III:,93,155.67499999999998,64.61666666666666,,2,5,16.8,144.7139881874964,45.718020560579745
976,,58,154.85,-13.916666666666666,,1,6,17.7,256.20754063155795,34.818395026338074
977,III,52,155.22499999999997,33.21666666666667,,1,5,17.2,192.9808456462773,57.08012018489727
978,II,55,155.12499999999997,-6.516666666666667,.0527,1,3,15.6,249.9977594719079,40.35740553754077
979,,39,155.09999999999997,-7.883333333333333,.055,0,3,15.3,251.2390867396169,39.377237150625845
980,II-III:,57,155.59999999999997,50.1,,1,6,17.5,163.72776183056607,53.53126788057719
981,II-III:,126,156.09999999999997,68.1,,2,6,17.9,140.8705136775885,43.553010620191685
982,III:,77,155.475,34.61666666666667,,1,6,17.6,190.38889183017005,57.24734093599771
983,III,87,155.875,59.8,,2,6,17.7,150.24520616163812,48.738099209880325
984,,30,155.35,12.183333333333334,,0,6,17.8,228.49291643129777,51.842531700288454
985,III,61,155.74999999999997,52.03333333333333,,1,5,17.0,160.76624048043328,52.76159939732023
986,III,66,155.39999999999998,14.116666666666667,,1,6,17.7,225.72726947622672,52.78171236171735
987,III,61,155.42499999999998,6.383333333333334,,1,5,17.2,236.28948844425338,48.851707438000005
988,,32,155.67499999999998,32.3,,0,6,18.0,194.67748321104978,57.45691008678976
989,,32,155.5,9.183333333333334,,0,5,17.2,232.73933217175522,50.45340096968578
990,III,58,155.875,49.15,,1,6,17.4,165.06609614136084,54.08785599517069
991,III,51,155.59999999999997,18.866666666666667,.0880,1,5,17.2,218.47785269660966,54.85885272950871
992,III,52,155.62499999999997,20.483333333333334,,1,6,17.8,215.82521781884898,55.42078402464026
993,III,36,155.475,-4.95,.0533,0,3,14.9,248.82483898365547,41.696389362029
994,I:,52,155.7,19.316666666666666,,1,6,17.5,217.79948104050982,55.10358509276559
995,III,56,155.89999999999998,37.266666666666666,,1,5,17.2,185.4453092976692,57.35884223537417
996,III,52,155.72499999999997,15.133333333333333,,1,6,17.6,224.43241172807046,53.5093135612515
997,III:,70,155.975,37.5,,1,5,17.2,185.0018849651563,57.387787395929564
998,II,123,156.57499999999996,67.95,,2,6,17.5,140.8550043836047,43.785319170739925
999,II-III:,33,155.85,12.833333333333334,.0318,0,3,15.6,227.93932445631467,52.581258339985645
1000,II-III,66,156.22499999999997,50.166666666666664,,1,6,17.6,163.3360963167034,53.864700270665416
1001,III,70,155.79999999999998,-6.6,,1,6,17.7,250.69608612269798,40.775996611189115
1002,III,50,156.27499999999998,49.85,,1,6,17.6,163.79775747727416,54.03050305221478
1003,,37,156.27499999999998,47.78333333333333,.0520,0,5,16.6,167.0426721284213,54.87505692314974
1004,I-II,76,156.375,51.05,,1,5,17.2,161.92766278163546,53.55730086580122
1005,III,81,156.875,68.21666666666667,,2,6,17.5,140.48042189621594,43.68336200853066
1006,II-III,79,156.9,67.03333333333333,,1,6,17.7,141.67069130584062,44.501666544042195
1007,III:,72,156.375,32.916666666666664,,1,6,17.5,193.52217404104724,58.04681476375773
1008,,40,156.17499999999998,-5.35,,0,6,17.7,249.8606843690946,41.91981902446764
1009,III,76,156.22499999999997,-5.783333333333333,,1,6,17.7,250.32166102537522,41.651288334326594
1010,III,59,156.54999999999998,39.05,,1,5,17.2,182.0214510208068,57.58932013178014
1011,,46,156.375,12.25,,0,6,17.8,229.1883446298875,52.75201922039533
1012,,38,156.52499999999998,31.266666666666666,,0,6,17.8,196.64742715062465,58.1557975491934
1013,III,88,156.475,-6.216666666666667,,2,6,17.7,250.96658545466892,41.52125163781397
1014,III,84,157.24999999999997,65.43333333333334,,2,5,17.1,143.206716279215,45.68668576058486
1015,III,61,156.95,34.53333333333333,,1,6,17.5,190.41741968812826,58.46458242657367
1016,,37,156.74999999999997,10.966666666666667,.0321,0,3,15.4,231.3216814111973,52.43191352973339
1017,,47,157.52499999999998,65.11666666666666,,0,6,17.9,143.43282571038014,45.98449513083909
1018,III,50,156.97499999999997,17.55,.297,1,6,17.6,221.4673845382153,55.58873818843732
1019,III,50,157.09999999999997,30.8,,1,6,17.8,197.57269633840457,58.63055332814891
1020,II-III:,68,156.95,10.4,.0650,1,4,16.0,232.2829598133963,52.30833710170796
1021,III:,55,157.17499999999998,37.65,,1,5,16.6,184.4672421805198,58.30761203843402
1022,,40,157.075,9.666666666666666,,0,5,17.2,233.4047606834069,52.026361173698746
1023,,31,156.99999999999997,-6.75,,0,5,17.1,251.9626872233201,41.506227831428525
1024,II:,69,157.075,3.75,,1,5,17.0,240.9823680462144,48.61247947965298
1025,III,87,157.89999999999998,62.833333333333336,,2,5,16.9,145.77103610968152,47.62153793253163
1026,II,74,157.52499999999998,40.06666666666667,,1,5,17.2,179.86340167183528,58.11878282896109
1027,I,67,157.725,53.38333333333333,,1,5,17.2,157.8390800250656,53.14120045240453
1028,II,64,157.64999999999998,41.11666666666667,,1,5,17.0,177.89434554236004,57.959981204040695
1029,III,81,158.84999999999997,77.31666666666666,,2,5,17.1,131.82027112577163,37.36133082323838
1030,,46,157.64999999999998,30.983333333333334,,0,6,17.8,197.25225156860483,59.10901852816295
1031,,45,157.77499999999998,38.71666666666667,,0,5,17.2,182.3038743263949,58.588372747252244
1032,III,31,157.575,4.0,,0,4,15.7,241.1517131083338,49.15925038547108
1033,III,96,157.89999999999998,35.06666666666667,,2,5,17.2,189.27487697586446,59.20173008862364
1034,III,62,157.825,18.7,,1,6,17.5,220.0922793987436,56.76746055862377
1035,II-III:,94,158.02499999999998,40.2,.0799,2,3,15.4,179.44935999595907,58.460173815388956
1036,,40,158.02499999999998,31.85,,0,6,17.8,195.5673608652319,59.44459802305395
1037,,40,158.92499999999998,68.76666666666667,,0,6,17.7,139.20604050607815,43.824632024603254
1038,I-II,63,158.25,2.2333333333333334,,1,6,17.6,243.88066962582218,48.56533650895673
1039,,32,158.2,-4.783333333333333,,0,6,17.5,251.2574177987947,43.74764211981775
1040,,46,158.6,45.46666666666667,,0,5,17.2,169.78071487530025,57.23730612055525
1041,III,50,158.225,-8.883333333333333,,1,5,17.1,255.0735512289701,40.77415903807337
1042,III,51,158.52499999999998,11.783333333333333,,1,5,17.2,231.62859495014692,54.34540819662452
1043,III,60,158.6,16.266666666666666,,1,5,17.2,224.69053801796127,56.49637127563893
1044,II-III,71,158.54999999999998,5.65,,1,6,17.6,240.0444805217059,50.93717977004706
1045,II-III,71,158.75,30.683333333333334,,1,5,17.2,197.90458241946135,60.04337650564199
1046,III,108,159.39999999999998,67.95,,2,6,17.5,139.8129602338424,44.537508111576095
1047,II,60,158.7,4.4,,1,5,17.2,241.7436292203293,50.287269016672305
1048,,30,159.02499999999998,43.93333333333333,,0,5,17.2,172.24553234352513,58.07633095148613
1049,III,108,159.64999999999998,67.73333333333333,,2,6,17.7,139.92606799433648,44.75967937388396
1050,III,95,159.225,44.8,,2,5,17.2,170.62365685083935,57.89645817115687
1051,II:,54,159.25,46.2,,1,6,17.5,168.20311348123514,57.36608909407567
1052,III,56,159.1,28.05,,1,6,17.8,203.21909247530004,60.16095304349456
1053,III,55,159.17499999999998,30.75,,1,5,17.2,197.79212178945065,60.41056041579259
1054,III,72,159.32499999999996,42.61666666666667,,1,5,17.2,174.47340306327823,58.723477333757685
1055,,45,159.34999999999997,37.15,,0,5,17.2,184.88549157870028,60.093517672957574
1056,III,51,159.47499999999997,41.8,,1,5,17.0,175.90871902649087,59.083732491020086
1057,III,58,159.29999999999998,12.4,,1,5,17.2,231.36994872314202,55.3109892421953
1058,,46,159.45,34.36666666666667,,0,5,17.2,190.4392128463625,60.53277549213572
1059,III,57,159.29999999999998,-5.966666666666667,,1,6,17.7,253.48325976799393,43.64759435800235
1060,III,50,159.225,-27.516666666666666,.0114,1,0,12.7,269.63358573519065,26.519484952345298
1061,III,99,160.2,67.2,,2,6,17.7,140.2252820997243,45.292727780241165
1062,II-III:,62,159.67499999999998,15.866666666666667,,1,5,17.2,226.1598943818932,57.25963486594634
1063,III,67,159.7,18.65,,1,5,17.2,221.39125476912608,58.40241795272712
1064,III,54,159.7,1.2666666666666666,,1,5,17.1,246.4331236205045,49.021220090397975
1065,,48,160.24999999999997,56.88333333333333,,0,5,17.2,151.73208985937632,52.326412041686424
1066,II:,68,159.84999999999997,5.166666666666667,,1,5,16.6,241.92634546165831,51.66125163380188
1067,III,50,160.14999999999998,40.233333333333334,,1,5,16.6,178.5820460929754,60.02139041218251
1068,I,71,160.2,39.95,,1,5,17.0,179.108774961961,60.13411331657136
1069,III,45,159.97499999999997,-8.6,.063,0,3,15.1,256.5582995005389,42.12834608255116
1070,III,122,161.67499999999998,78.13333333333334,,2,6,17.5,130.60083434305992,37.071199091262294
1071,,49,160.65,43.083333333333336,,0,5,17.2,172.97694837705225,59.47908286639176
1072,,44,160.84999999999997,57.4,,0,5,17.2,150.74058133639934,52.25484270147779
1073,II-III,82,160.6,36.63333333333333,.1390,2,5,17.2,185.5744821015376,61.166920613276965
1074,II,77,160.82499999999996,46.63333333333333,,1,6,17.3,166.59997935732534,58.16336200281931
1075,III,60,160.625,-9.716666666666667,,1,5,17.1,258.18397706595914,41.68673995815292
1076,II-III,50,161.27499999999998,58.166666666666664,,1,5,17.2,149.54975263552245,51.9325497772636
1077,II-III,88,161.15,46.5,,2,6,17.5,166.63643457478187,58.422854383402985
1078,II-III:,55,160.89999999999998,0.6333333333333333,,1,5,17.0,248.39381680648412,49.47126419314404
1079,,41,160.84999999999997,-7.366666666666666,,0,5,17.1,256.3585415502886,43.628517247554925
1080,,42,160.99999999999997,1.0833333333333333,,0,5,17.0,247.99466377835626,49.853029187975814
1081,II-III,83,161.19999999999996,35.56666666666667,.1588,2,5,17.2,187.6180282857936,61.81626652838926
1082,,46,161.17499999999998,32.36666666666667,,0,6,17.6,194.40119067239937,62.10203648750475
1083,,35,161.54999999999998,59.65,,0,6,17.6,147.62071751526977,51.050451720847505
1084,III,51,161.15,-7.066666666666666,,1,6,17.4,256.40076633223634,44.05000502736052
1085,III,31,161.325,20.266666666666666,,0,5,16.6,219.47831014099555,60.405908530584085
1086,,51,161.17499999999998,-16.483333333333334,,1,6,17.5,264.0503036619117,36.64350801482868
1087,,45,161.54999999999998,43.9,,0,6,17.8,170.99469946323563,59.77712058835859
1088,,42,161.17499999999998,-19.466666666666665,,0,5,17.0,266.15130761879334,34.20012086341538
1089,,46,161.6,18.633333333333333,,0,6,17.7,222.73879842187225,60.065720847736635
1090,,39,161.42499999999998,-18.316666666666666,,0,5,17.1,265.59509860803564,35.28158237138384
1091,,38,161.5,-16.983333333333334,,0,6,17.7,264.72640966438405,36.41610116794444
1092,III,76,161.6,1.35,,1,6,17.6,248.33483372751368,50.47227318903969
1093,III,51,161.72499999999997,9.066666666666666,.226,1,6,17.8,238.58165452209542,55.50020410195786
1094,III,83,161.87499999999997,27.516666666666666,.2004,2,6,18.0,204.89282514194227,62.54185722549366
1095,III,93,161.87499999999997,15.216666666666667,,2,6,17.6,229.05704407867412,58.862014823706275
1096,II-III,60,162.02499999999998,28.05,,1,6,17.8,203.7685327243266,62.7289432516281
1097,II-III,38,162.12499999999997,31.466666666666665,,0,4,16.0,196.29268471773648,62.937877855750266
1098,III,32,161.975,-3.9166666666666665,,0,5,16.9,254.31420743918562,46.95864384537486
1099,III,53,162.22499999999997,34.96666666666667,,1,5,17.0,188.6332783249726,62.73131235192248
1100,II:,35,162.22499999999997,22.233333333333334,.0455,0,4,15.7,216.13801721773308,61.80893878577561
1101,III,89,162.42499999999998,44.35,.1614,2,6,17.8,169.66092964706664,60.16638725831656
1102,III,61,162.22499999999997,7.166666666666667,,1,6,17.5,241.75838011248948,54.75395869241708
1103,III,48,162.27499999999998,13.433333333333334,,0,6,17.6,232.41156654317714,58.33613752265562
1104,III,40,162.17499999999998,-17.133333333333333,,0,6,17.4,265.4924177144856,36.661332701671064
1105,III,53,162.29999999999998,9.433333333333334,,1,5,16.8,238.6399634484887,56.17507701231621
1106,,38,162.575,43.983333333333334,,0,6,17.8,170.2413906106444,60.41792878469845
1107,,75,162.37499999999997,3.6333333333333333,,1,5,17.0,246.48378158086823,52.59075979224615
1108,,40,162.475,16.216666666666665,,0,5,17.2,227.8240517134922,59.83077210373862
1109,II-III:,53,162.525,17.75,,1,5,17.2,225.0748417890236,60.527020755813886
1110,III:,76,162.89999999999998,42.38333333333333,,1,6,17.8,173.0597037695854,61.273341241806094
1111,III,88,162.64999999999998,-2.55,,2,6,17.8,253.69109686621658,48.423585154226
1112,,37,163.07499999999996,55.55,,0,6,17.5,151.78416876061715,54.38631151496204
1113,II:,61,162.74999999999997,8.633333333333333,,1,6,17.6,240.26858802137951,56.06023608618911
1114,III,60,162.85,20.15,,1,5,17.1,220.70655623096727,61.713057854419176
1115,III,56,162.87499999999997,9.033333333333333,,1,6,17.6,239.8245214107531,56.39835780689305
1116,II,46,163.025,12.216666666666667,,0,5,17.2,235.1154310162471,58.32515506040951
1117,II-III,58,163.24999999999997,39.733333333333334,,1,5,17.2,178.1381377575412,62.43921612877385
1118,,48,163.29999999999998,37.55,,0,6,17.6,182.69820815836997,63.08316957929812
1119,II,61,163.17499999999998,10.7,,1,6,17.5,237.65110032127154,57.608611963049285
1120,II-III,97,163.325,30.8,,2,6,18.0,197.74538558432647,63.97625065566788
1121,II-III,81,163.2,9.016666666666667,,2,6,17.7,240.19605480488454,56.64595138225277
1122,,46,163.375,37.9,,0,6,17.7,181.9172465014455,63.05313764704287
1123,III,108,164.17499999999998,75.5,.1235,2,5,16.9,131.90050500488152,39.56459125819845
1124,III,90,164.02499999999998,71.73333333333333,,2,6,17.3,134.79014329963405,42.63906047073524
1125,II-III,65,163.45,10.233333333333333,,1,6,17.6,238.65354651743425,57.5621054484044
1126,I-II:,55,163.5,16.85,.0852,1,4,16.0,227.54903632160872,60.991895036811925
1127,II-III,53,163.52499999999998,14.666666666666666,,1,6,17.8,231.50171472708564,60.00171771087325
1128,,43,163.54999999999998,9.016666666666667,,0,5,17.0,240.57497519337375,56.922368529762515
1129,,33,163.62499999999997,11.8,,0,6,17.8,236.3944649050891,58.590402580272766
1130,,34,163.67499999999998,-10.666666666666666,,0,5,17.1,262.17255352333314,42.77970392484826
1131,II-III,77,163.89999999999998,10.966666666666667,,1,5,17.2,238.00263101704493,58.34578576453719
1132,III,74,164.57499999999996,56.766666666666666,.1363,1,5,17.0,149.27912114128782,54.18670691054488
1133,III,52,164.52499999999998,49.833333333333336,,1,6,17.4,158.9405400589127,58.619442211072894
1134,II-III:,86,164.27499999999998,-2.1333333333333333,,2,6,17.6,255.11367813356222,49.81758223924295
1135,II:,69,164.52499999999998,41.03333333333333,,1,5,16.9,174.75254089057677,62.90629963091429
1136,III,59,164.375,8.616666666666667,,1,6,17.6,242.07518263191255,57.32423364551492
1137,III,57,164.4,9.6,,1,5,17.2,240.6472272493579,57.94332709659341
1138,III,61,164.67499999999998,32.96666666666667,,1,6,17.5,192.56822852166383,64.99608808975137
1139,III,36,164.52499999999998,1.4833333333333334,.0383,0,3,15.0,251.48947703194713,52.64594938467494
1140,,49,164.7,33.916666666666664,,0,6,17.8,190.33542035319522,64.90042964037578
1141,II-III:,90,164.875,12.216666666666667,,2,5,17.2,237.03973704256572,59.83917533605653
1142,II-III:,35,165.225,10.533333333333333,.0353,0,3,15.4,240.14231087969597,59.15226783195382
1143,III,71,165.47499999999997,50.333333333333336,,1,5,17.2,157.46654214441998,58.808315814027104
1144,,30,165.59999999999997,58.75,,0,5,17.2,146.27507283198668,53.15417337127371
1145,III,34,165.37499999999997,16.716666666666665,,0,4,15.7,229.49162118250052,62.539912529895496
1146,I,222,165.325,-22.716666666666665,.141,4,5,17.0,272.17879626570004,33.49555012299001
1147,III,56,165.575,11.983333333333333,,1,6,17.6,238.19724523118472,60.274062860561415
1148,III,78,165.62499999999997,-1.05,,1,6,17.6,255.59498622025652,51.52100007384173
1149,III,34,165.75,7.616666666666667,.0710,0,4,16.0,245.123851146084,57.7427485865398
1150,,32,166.575,73.68333333333334,,0,5,16.5,132.48450596675505,41.43764379485714
1151,,36,166.1,35.93333333333333,,0,6,17.5,185.08260994912075,65.64936441636634
1152,III,59,165.99999999999997,12.533333333333333,,1,6,17.6,237.75067527778177,60.92746179158805
1153,III:,84,165.97499999999997,1.3166666666666667,,2,6,17.5,253.4345662416112,53.52017803993401
1154,III,51,166.225,49.81666666666667,,1,6,17.8,157.6833453903218,59.50564450209692
1155,II-III:,43,166.14999999999998,35.18333333333333,,0,5,16.6,186.8412410703776,65.85570986767756
1156,III,77,166.25,47.4,,1,6,17.8,161.57751421010272,60.956639146062756
